"stationID","latitude","longitude","elevation","state","stationName","lcc_x","lcc_y","Xelevation","XlogElev","PR","logPR"
"USC00253755",42.3208,-103.0733,1301.5,"NE","HEMINGFORD                    ",-114.270152126774,-12.4665615421684,1301.5,7.17892679930693,1.43671232876712,0.362357398307053
"USC00254043",40.01,-97.4978,448.1,"NE","HUBBELL                       ",-109.76283727118,-15.2565076144283,448.1,6.1270875008927,1.88301369863014,0.632873524545068
"USC00254335",40.7258,-99.0133,649.2,"NE","KEARNEY 4 NE                  ",-111.016731907895,-14.4283592441695,649.2,6.49102697859526,1.84794520547945,0.614074322065319
"USC00254455",41.2097,-101.6706,1011.3,"NE","KINGSLEY DAM                  ",-113.20607658375,-13.7789495378272,1011.3,6.92883160458405,1.80958904109589,0.593099770379888
"USC00254865",41.4983,-102.6222,1071.4,"NE","LISCO                         ",-113.971755511816,-13.4038331919119,1071.4,6.9860117769479,1.6241095890411,0.484959720399386
"USC00255050",41.9378,-96.4789,390.1,"NE","LYONS                         ",-108.880157509783,-13.1362519998536,390.1,5.99171451586319,2.43232876712329,0.888849138817443
"USC00255310",40.2153,-100.6203,779.1,"NE","MC COOK                       ",-112.393532592825,-14.9303422035246,779.1,6.67089305552699,1.8,0.587786664902119
"USC00255525",40.9283,-99.3886,704.1,"NE","MILLER                        ",-111.321909753226,-14.1921897810935,704.1,6.57102300855506,1.92931506849315,0.657165053138461
"USC00255810",40.6986,-95.8867,321.6,"NE","NEBRASKA CITY 2NW             ",-108.396100233582,-14.5106034651984,321.6,5.80392942326114,2.21479452054795,0.795159631946974
"USC00255830",42.1303,-98.0275,536.4,"NE","NELIGH                        ",-110.149844381433,-12.9005466773113,536.4,6.30335130825658,2.35917808219178,0.858313288119628
"USC00255925",42.6008,-99.3333,679.7,"NE","NEWPORT                       ",-111.200524849773,-12.343951396271,679.7,6.53625672043725,2.59315068493151,0.952873617066886
"USC00255940",41.5669,-96.4422,416.1,"NE","NICKERSON 3NE                 ",-108.853547515158,-13.5471203631368,416.1,6.05467406050587,2.41780821917808,0.88286143522496
"USC00255997",42.0289,-97.4855,470.9,"NE","NORFOLK 4W                    ",-109.707098744704,-13.0231702876871,470.9,6.17565934828362,1.87616438356164,0.629229471245041
"USC00256135",42.0644,-97.9667,533.1,"NE","OAKDALE                       ",-110.101792908655,-12.9747948411634,533.1,6.2972934650408,2.11890410958904,0.750899025590705
"USC00256200",41.1275,-101.7206,984.5,"NE","OGALLALA                      ",-113.253689971395,-13.86693703493,984.5,6.90224009829403,1.41342465753425,0.346015594668113
"USC00256336",41.6028,-98.9269,624.8,"NE","ORD #2                        ",-110.909267352708,-13.4611581333643,624.8,6.45330998865225,2.43643835616438,0.890537282823103
"USC00256454",40.3283,-99.6522,683.4,"NE","OXFORD 6NNW                   ",-111.571345437917,-14.8458986903522,683.4,6.54160703325092,1.50493150684931,0.408747386766083
"USC00256480",40.3503,-101.1047,840.3,"NE","PALISADE                      ",-112.793020245126,-14.757797826573,840.3,6.74558922839175,1.51342465753425,0.414375067952646
"USC00256534",41.1519,-96.0492,320,"NE","PAPILLION                     ",-108.530145551317,-14.0085741755257,320,5.79909265446053,2.38054794520548,0.867330690262669
"USC00256720",42.1958,-97.5206,480.1,"NE","PIERCE                        ",-109.732142732219,-12.8377899764118,480.1,6.1946094519155,2.11260273972603,0.747920713256424
"USC00256837",41.0756,-97.7872,530.4,"NE","POLK                          ",-109.980107274442,-14.0726414398593,530.4,6.29230960608604,1.97123287671233,0.678659172744931
"USC00257040",41.0319,-98.9214,623.6,"NE","RAVENNA                       ",-110.927514447702,-14.0927295273295,623.6,6.45141784050022,1.72027397260274,0.542483564537572
"USC00257070",40.0978,-98.5197,527.9,"NE","RED CLOUD                     ",-110.625135096492,-15.1369038412466,527.9,6.2876726692792,1.69013698630137,0.524809582633101
"USC00257515",41.2078,-98.4608,552.3,"NE","SAINT PAUL                    ",-110.537240917548,-13.9110774913631,552.3,6.33203551529816,2.10849315068493,0.745973545769005
"USC00257545",40.0225,-95.7883,320,"NE","SALEM 5SW                     ",-108.314774558358,-15.2586378678306,320,5.79909265446053,2.27260273972603,0.820925756048008
"USC00257667",41.8644,-103.6397,1191.5,"NE","SCOTTSBLUFF 1E                ",-114.776774216043,-12.9306925420933,1191.5,7.09132605517652,1.50630136986301,0.409657222148654
"USC00257798",40.3619,-97.7331,501.4,"NE","SHICKLEY 4S                   ",-109.953160944839,-14.863059695516,501.4,6.23715206285709,1.83972602739726,0.609616662380801
"USC00257800",40.2039,-95.7064,332.2,"NE","SHUBERT 2SW                   ",-108.245265335449,-15.0580843497833,332.2,5.83539536145809,2.36986301369863,0.862832153349388
"USC00257830",41.2294,-103.0214,1316.7,"NE","SIDNEY 6 NNW                  ",-114.325799798677,-13.6743348036825,1316.7,7.19044993492287,1.44684931506849,0.369388306130396
"USC00258133",41.4581,-100.5986,921.1,"NE","STAPLETON 5W                  ",-112.30026853712,-13.5583596784721,921.1,6.83636668289448,2.17945205479452,0.77907349419535
"USC00258215",40.5322,-100.3856,757.1,"NE","STOCKVILLE                    ",-112.177293990132,-14.5908842133083,757.1,6.64261717096525,1.62794520547945,0.487318609446016
"USC00258328",41.1042,-97.3094,470.9,"NE","SURPRISE                      ",-109.581059077034,-14.0493606452423,470.9,6.17565934828362,2.04904109589041,0.71737192561513
"USC00258395",40.6661,-96.1892,335.3,"NE","SYRACUSE                      ",-108.650032341274,-14.5454509903704,335.3,5.84441360439595,1.94575342465753,0.665649266926496
"USC00258410",40.2381,-96.0847,344.4,"NE","TABLE ROCK 4N                 ",-108.564651801006,-15.0193647305707,344.4,5.87042621873093,2.69397260273973,0.991016908203619
"USC00258465",40.3544,-96.1939,338.3,"NE","TECUMSEH 1S                   ",-108.656071074308,-14.8902227593748,338.3,5.85306417737196,2.28958904109589,0.828372343424899
"USC00258745",40.8972,-97.3464,487.7,"NE","UTICA                         ",-109.616200351668,-14.2777887141576,487.7,6.20999748586451,2.14794520547945,0.764511666767916
"USC00258915",42.2619,-96.8636,429.2,"NE","WAKEFIELD                     ",-109.192168162986,-12.77378382346,429.2,6.08495489019532,2.33506849315068,0.84804122394576
"USC00259200",41.845,-96.7142,399.3,"NE","WEST POINT                    ",-109.07516316571,-13.2369567087781,399.3,6.01444838349836,2.92575342465753,1.07355202859501
"USC00259325",40.1119,-100.1047,701,"NE","WILSONVILLE                   ",-111.964248635142,-15.0671816347891,701,6.56667242980324,1.77616438356164,0.574456198598459
"USC00259513",40.9153,-97.5997,491.6,"NE","YORK 3N                       ",-109.827565590775,-14.2534986765255,491.6,6.21780298931871,2.2958904109589,0.831120746899592
"USC00260795",40.5903,-116.475,1432.6,"NV","BEOWAWE                       ",-125.538852345924,-12.6334234762488,1432.6,7.27420232006957,0.465479452054795,-0.764687324904605
"USC00260800",39.9003,-116.5875,1749.6,"NV","BEOWAWE 49S - U OF N RCH      ",-125.805225677771,-13.3549083605887,1749.6,7.47284178947456,0.377808219178082,-0.973368568783235
"USC00261590",37.8044,-114.4069,1472.2,"NV","CATHEDRAL GORGE SP            ",-124.474344573369,-16.0245863429378,1472.2,7.30128274951726,0.374246575342466,-0.982840406445802
"USC00262394",41.8678,-119.0147,1472.2,"NV","DUFURRENA - DENIO 22WSW       ",-127.24986663633,-10.7523784055925,1472.2,7.30128274951726,0.28958904109589,-1.2392924607063
"USC00262570",40.8603,-115.7425,1595.6,"NV","ELKO NWS OFFICE               ",-124.873521264959,-12.4794129770849,1595.6,7.38125279748213,0.617808219178082,-0.481577194639759
"USC00262708",39.5169,-115.9622,1959.9,"NV","EUREKA                        ",-125.382326558071,-13.887785626252,1959.9,7.58573805902231,0.720547945205479,-0.327743321404727
"USC00262948",38.8694,-117.923,1430.7,"NV","GABBS 1NE                     ",-127.183157131817,-14.1939126052423,1430.7,7.27288438556743,0.271232876712329,-1.3047775034479
"USC00263340",39.0056,-114.2206,2087.9,"NV","GREAT BASIN NP                ",-124.04524680716,-14.757003064174,2087.9,7.64869212337793,0.81013698630137,-0.21055192672406
"USC00263671",37.5581,-115.2236,1188.7,"NV","HIKO                          ",-125.230531959973,-16.1412618431158,1188.7,7.08899291521305,0.193972602739726,-1.64003835288282
"USC00263957",40.6564,-118.1631,1298.4,"NV","IMLAY                         ",-126.898840698117,-12.2274717106523,1298.4,7.17656029566423,0.625205479452055,-0.469674916154516
"USC00264037",41.8756,-115.4308,1883.7,"NV","JARBIDGE                      ",-124.376195338288,-11.4390450661051,1883.7,7.54628786626886,1.31452054794521,0.273471996823103
"USC00264095",40.4447,-115.6581,1719.7,"NV","JIGGS 2NE                     ",-124.905061766209,-12.94353398092,1719.7,7.45570326204988,0.350958904109589,-1.0470861446798
"USC00264341",40.0633,-114.6147,1816.6,"NV","LAGES                         ",-124.134272083828,-13.5432157649808,1816.6,7.51021159425758,0.396438356164384,-0.925234719945053
"USC00264349",39.4689,-119.0644,1270.1,"NV","LAHONTAN DAM                  ",-127.966001076791,-13.3083252662318,1270.1,7.15469347886206,0.238082191780822,-1.43513932131115
"USC00264439",36.0469,-115.1847,693.4,"NV","LAS VEGAS WFO                 ",-125.554114103972,-17.7825484818808,693.4,6.55592572003988,0.220821917808219,-1.51039870406991
"USC00264527",41.5167,-118.7192,1292,"NV","LEONARD CREEK RCH - DENIO 33S ",-127.11178372359,-11.1901770533666,1292,7.17165682276851,0.341369863013699,-1.07478874722914
"USC00264745",38.8678,-115.0167,1690.4,"NV","LUND                          ",-124.746748147563,-14.764117998683,1690.4,7.43861879648464,0.33972602739726,-1.07961578797745
"USC00264935",41.9953,-117.72,1350.3,"NV","MCDERMITT                     ",-126.181639498951,-10.8795203666562,1350.3,7.21546054263938,0.524657534246575,-0.645009544961791
"USC00264950",39.4136,-114.7733,1911.1,"NV","MCGILL                        ",-124.415732547457,-14.2179355830844,1911.1,7.5606532176344,0.261917808219178,-1.33972453352514
"USC00265191",38.9547,-119.7758,1435.3,"NV","MINDEN                        ",-128.701895370924,-13.6999215980972,1435.3,7.2760721914548,0.66958904109589,-0.401091126285051
"USC00265353",41.3236,-114.0725,1471.6,"NV","MONTELLO 7NE                  ",-123.404159715408,-12.2712892018927,1471.6,7.30087786389192,0.498356164383562,-0.696440268058415
"USC00265371",39.3572,-115.3303,1993.1,"NV","MOORMAN RCH - RUTH 16WNW      ",-124.894213329559,-14.1779765485525,1993.1,7.60245125953193,0.442191780821918,-0.816011597746643
"USC00265400",36.26,-115.645,2273.8,"NV","MT CHARLESTON FIRE STN        ",-125.905011674302,-17.4633126699939,2273.8,7.73359600126755,1.35315068493151,0.302435713964088
"USC00265818",41.5683,-117.8389,1280.2,"NV","OROVADA 3 W                   ",-126.390920995291,-11.3146181594541,1280.2,7.16255252409814,0.550684931506849,-0.596592445523416
"USC00265846",36.5508,-114.4581,381,"NV","OVERTON                       ",-124.803291105638,-17.372858624819,381,5.96870755998537,0.396438356164384,-0.925234719945053
"USC00265890",36.2614,-116.0564,784.3,"NV","PAHRUMP 4 NW                  ",-126.262905887865,-17.3807975358521,784.3,6.67746122363909,0.182739726027397,-1.69969240066091
"USC00266242",40.4369,-116.1189,1577.6,"NV","PINE VALLEY - CARLIN 20S      ",-125.285315800629,-12.8662325300576,1577.6,7.36997872090891,0.54958904109589,-0.598584478054656
"USC00267175",39.2764,-114.9911,2090.3,"NV","RUTH                          ",-124.629722096416,-14.3271300830341,2090.3,7.64983547065126,0.561917808219178,-0.576399688504157
"USC00267192",40.4661,-118.3047,1260.3,"NV","RYE PATCH DAM                 ",-127.065981003172,-12.4022337314451,1260.3,7.14700837202941,0.57041095890411,-0.561398197401623
"USC00267369",35.4661,-114.9217,1079,"NV","SEARCHLIGHT                   ",-125.459453786854,-18.4613923721871,1079,6.99301512293296,0.30986301369863,-1.17162497046042
"USC00267620",38.7839,-117.1739,1721.2,"NV","SMOKY VALLEY - CARVERS        ",-126.579027348371,-14.439797483179,1721.2,7.45657008865216,0.426301369863014,-0.8526087418382
"USC00267690",40.6764,-115.745,1606.3,"NV","S FK STATE REC AREA           ",-124.92020313971,-12.6774510016627,1606.3,7.38789486541576,0.565205479452055,-0.570565933505285
"USC00267953",39.9508,-119.5986,1188.7,"NV","SUTCLIFFE                     ",-128.267769022001,-12.6762524734398,1188.7,7.08899291521305,0.495890410958904,-0.701400322316666
"USC00268160",38.0694,-117.2355,1831.8,"NV","TONOPAH                       ",-126.816640397682,-15.1953016035791,1831.8,7.51849863328727,0.263287671232877,-1.33450803760624
"USC00268822",39.0747,-119.1189,1310.6,"NV","WABUSKA 6 SE                  ",-128.122357352061,-13.7179162537029,1310.6,7.18584145776047,0.178356164383562,-1.72397280436797
"USC00269072",41.6358,-115.8008,1901.6,"NV","WILD HORSE RSVR               ",-124.732294577545,-11.6315110683795,1901.6,7.555695866704,0.715342465753425,-0.334993877877408
"USC00269168",40.9386,-117.7514,1327.4,"NV","WINNEMUCCA 3SSW               ",-126.488474447809,-12.0084487306806,1327.4,7.19848270961988,0.552328767123288,-0.593611817385278
"USC00270690",44.4536,-71.1856,280.4,"NH","BERLIN                        ",-89.0314058140991,-7.75608290974607,280.4,5.67125928295064,3.13260273972603,1.14186420524738
"USC00272302",42.8267,-71.6261,73.2,"NH","E MILFORD                     ",-88.8968817402046,-9.59048030593319,73.2,4.42124734782716,3.94383561643836,1.37215375646974
"USC00272800",43.0303,-71.0839,48.8,"NH","EPPING                        ",-88.5320644890586,-9.25662005410349,48.8,4.07414185490458,3.4158904109589,1.22843819431069
"USC00272846",44.7925,-71.1633,378,"NH","ERROL AP                      ",-89.1145732283334,-7.38837776032988,378,5.96100533962327,3.01013698630137,1.10198558812434
"USC00272999",45.09,-71.2906,502.9,"NH","FIRST CONNECTICUT LAKE        ",-89.2989612564653,-7.09606706773145,502.9,6.24008089439522,3.57123287671233,1.27291087979106
"USC00273488",44.3933,-71.1947,243.8,"NH","GORHAM AP                     ",-89.0205597401215,-7.82257319133797,243.8,5.53654655528029,2.94438356164384,1.07989947826462
"USC00274234",42.7831,-71.4147,56.4,"NH","HUDSON 1 SSE                  ",-88.7183415914921,-9.5920176230358,56.4,4.19569705648239,3.69452054794521,1.30685078899729
"USC00274304",42.8089,-72.0053,313.9,"NH","JAFFREY SILVER RCH AIRPARK    ",-89.1894936207468,-9.68942948745289,313.9,5.78043482617728,4.19068493150685,1.43286418871465
"USC00274329",44.4169,-71.5008,376.4,"NH","JEFFERSON                     ",-89.2617593598857,-7.86145470143015,376.4,5.95687310233836,3.16958904109589,1.15360193945235
"USC00274480",43.5492,-71.4644,152.4,"NH","LAKEPORT 2                    ",-88.9806616649971,-8.7831423927687,152.4,5.09006242772758,3.23342465753425,1.17354184104058
"USC00274556",44.4958,-71.5767,262.1,"NH","LANCASTER                     ",-89.3428120062451,-7.79264801608358,262.1,5.6061696457892,3.02712328767123,1.10761275853664
"USC00274734",44.0425,-71.6728,246,"NH","LINCOLN NEPP                  ",-89.2850827909404,-8.29852878683098,246,5.54517744447956,3.90821917808219,1.36308181707106
"USC00275350",43.6931,-71.4733,262.4,"NH","MEREDITH 3 NNE                ",-89.0295236654655,-8.63099236424114,262.4,5.60727157427536,3.30602739726027,1.19574728649706
"USC00275703",42.7347,-71.4803,54.9,"NH","NASHUA CWSU                   ",-88.7557244332412,-9.65780619631834,54.9,4.17284762371004,3.46547945205479,1.242850993071
"USC00275868",43.3772,-72.1811,234.7,"NH","NEWPORT                       ",-89.4884993752539,-9.11690174441148,234.7,5.50003297044863,2.89671232876712,1.06357641415599
"USC00275995",44.0561,-71.1297,159.1,"NH","N CONWAY                      ",-88.871054097549,-8.16974351887328,159.1,5.13049025590453,3.28328767123288,1.18884525918046
"USC00276070",42.9589,-70.8228,18.3,"NH","N HAMPTON                     ",-88.3069003043912,-9.27605794223031,18.3,3.34286180464919,3.58794520547945,1.27757967247443
"USC00276234",44.7497,-71.6294,277.4,"NH","N STRATFORD                   ",-89.4568033069938,-7.53122850034317,277.4,5.66087497364492,2.66849315068493,0.981513950060044
"USC00276818",44.2581,-71.2525,617.2,"NH","PINKHAM NOTCH                 ",-89.0249724182532,-7.97953198618589,617.2,6.4412654690362,5.20958904109589,1.65050097378582
"USC00277833",43.3544,-71.7364,167.6,"NH","SALISBURY                     ",-89.1355583202378,-9.04895184445539,167.6,5.17953383055807,3.51397260273973,1.25674719313227
"USC00278614",43.8644,-71.2664,164.9,"NH","TAMWORTH 4                    ",-88.9198017406934,-8.40389773326417,164.9,5.16421438202456,3.58164383561644,1.27582186698532
"USC00278856",43.0336,-72.4328,184.1,"NH","WALPOLE 2S NEPP               ",-89.5884984042722,-9.53704827561542,184.1,5.26837349017496,3.54767123287671,1.2662913974923
"USC00278961",43.9458,-71.5111,435.6,"NH","WATERVILLE VALLEY NEPP        ",-89.1323745595334,-8.36835604638296,435.6,6.09942168861307,3.85643835616438,1.34974405186494
"USC00279278",42.9108,-71.2019,87.8,"NH","W HAMPSTEAD                   ",-88.5890345293051,-9.40978449230403,87.8,4.58292457704077,3.52821917808219,1.26079326152159
"USC00279966",44.5067,-71.3336,463,"NH","YORK POND                     ",-89.1601547993318,-7.73030173380181,463,6.15909538849193,3.80520547945205,1.33636999233968
"USC00281351",38.9533,-74.9361,6.1,"NJ","CAPE MAY 2 NW                 ",-90.5379112302392,-14.4213857431006,6.1,2.77881927199042,3.17232876712329,1.15446594503574
"USC00282805",39.3831,-74.8294,25.9,"NJ","ESTELL MANOR                  ",-90.5564374858504,-13.9377199051198,25.9,3.58073729549423,4.12876712328767,1.417978845044
"USC00283704",40.7481,-74.1519,7.3,"NJ","HARRISON                      ",-90.3466568815387,-12.3364219042442,7.3,2.85070650150373,4.00493150684932,1.3875264784638
"USC00286055",40.4728,-74.4225,33.8,"NJ","NEW BRUNSWICK 3 SE            ",-90.4967566836344,-12.6855127035209,33.8,3.7796338173824,3.94958904109589,1.37361153327158
"USC00286964",40.0136,-74.8175,19.2,"NJ","PHILADELPHIA/MT HOLLY WFO     ",-90.7049184493512,-13.2563534255139,19.2,3.37416870927424,3.8386301369863,1.34511556779469
"USC00290022",36.3028,-104.2497,1874.5,"NM","ABBOTT 1 SE                   ",-115.859565981899,-19.0099477153951,1874.5,7.54141781270719,0.773698630136986,-0.256572847963405
"USC00290231",35.0217,-106.6939,1510.3,"NM","ALBUQUERQUE VALLEY            ",-118.199755083418,-20.183263301598,1510.3,7.32666296278679,0.350684931506849,-1.04786708966287
"USC00290245",36.0908,-106.0567,1731.3,"NM","ALCALDE                       ",-117.489845365911,-19.0747070802657,1731.3,7.46238723968534,0.334520547945205,-1.09505697246583
"USC00290407",36.395,-105.2853,2590.8,"NM","ANGEL FIRE 1S                 ",-116.768102858922,-18.8158159401953,2590.8,7.8635743689897,0.82986301369863,-0.1864946355493
"USC00290426",31.3347,-108.53,1419.8,"NM","ANTELOPE WELLS                ",-120.431608628273,-24.0223187151478,1419.8,7.26528985333275,0.721369863013699,-0.326603287080228
"USC00290600",32.7547,-104.3836,1026,"NM","ARTESIA 6S                    ",-116.356575062755,-22.9168206842413,1026,6.94312242281943,0.684931506849315,-0.378436435720245
"USC00290640",34.075,-107.6211,2133.6,"NM","AUGUSTINE 2E                  ",-119.172800358391,-21.1179161517815,2133.6,7.67024193762069,0.768767123287671,-0.262967185914131
"USC00291138",33.8044,-106.8908,1375.3,"NM","BOSQUE DEL APACHE             ",-118.543920787806,-21.501622913111,1375.3,7.23367200166383,0.68986301369863,-0.371262231972245
"USC00291153",32.5158,-104.3828,979.3,"NM","BRANTLEY DAM                  ",-116.381358995516,-23.1814867651323,979.3,6.89699762232918,0.497260273972603,-0.698641699877586
"USC00291286",32.8964,-107.3078,1292,"NM","CABALLO DAM                   ",-119.054819569422,-22.4539822548619,1292,7.17165682276851,0.554794520547945,-0.589157467035898
"USC00291963",34.5989,-103.2161,1351.8,"NM","CLOVIS 13 N                   ",-115.098182894316,-20.973457306546,1351.8,7.21656263304887,1.0972602739726,0.0928164129259224
"USC00291982",35.6414,-106.3322,1694.7,"NM","COCHITI DAM                   ",-117.793128100989,-19.540449927009,1694.7,7.44114442115688,0.427123287671233,-0.850682577518761
"USC00292510",35.1842,-105.0569,1569.7,"NM","DILIA                         ",-116.70439052846,-20.1711027696794,1569.7,7.36499023457505,0.863287671232877,-0.147007304819263
"USC00292608",36.9358,-107,2070.5,"NM","DULCE                         ",-118.211277842937,-18.0457430675155,2070.5,7.640363528423,0.621917808219178,-0.474947336101089
"USC00292848",33.1461,-107.1842,1393.2,"NM","ELEPHANT BUTTE DAM            ",-118.905169063713,-22.1932737419995,1393.2,7.24651062161792,0.472054794520548,-0.750660210048608
"USC00293428",35.5283,-108.703,2004.7,"NM","GALLUP SAND & GRAVEL          ",-119.927257562785,-19.3863308604832,2004.7,7.60822557992186,0.633424657534247,-0.456614216784269
"USC00293511",36.3336,-106.4744,1981.2,"NM","GHOST RCH                     ",-117.829093676268,-18.764184752911,1981.2,7.59649275105338,0.44,-0.82098055206983
"USC00293592",35.2656,-106.2144,2042.2,"NM","GOLDEN                        ",-117.736132369604,-19.9664166429867,2042.2,7.62666766742811,0.647397260273973,-0.434795169389629
"USC00293706",36.5939,-103.6192,1829.4,"NM","GRENVILLE                     ",-115.271095772335,-18.7402008266721,1829.4,7.5171947104686,0.819178082191781,-0.199453780191805
"USC00294009",32.9203,-107.5656,1605.4,"NM","HILLSBORO                     ",-119.290057557744,-22.3964726234297,1605.4,7.3873378830082,0.636712328767123,-0.451437328604735
"USC00294112",32.8094,-104.7378,1245.1,"NM","HOPE                          ",-116.680275646301,-22.8238074839133,1245.1,7.1349705296664,0.528767123287671,-0.637207164677606
"USC00294366",35.3886,-106.5439,1642.3,"NM","JEMEZ DAM                     ",-118.015900412061,-19.7959416739905,1642.3,7.40992353565695,0.368493150684931,-0.998333154540598
"USC00294369",35.7783,-106.6872,1908.7,"NM","JEMEZ SPRINGS                 ",-118.092066563692,-19.3517876046146,1908.7,7.55940315236405,0.603287671232877,-0.505361129293912
"USC00294742",36.9825,-104.3753,2255.5,"NM","LAKE MALOYA                   ",-115.898932375277,-18.2504148788551,2255.5,7.72555076410719,0.907671232876712,-0.0968730442766413
"USC00295084",35.8644,-106.3214,2262.8,"NM","LOS ALAMOS                    ",-117.754509879507,-19.296277680509,2262.8,7.72876783053998,0.693972602739726,-0.365322796574862
"USC00295150",34.7675,-106.7611,1475.2,"NM","LOS LUNAS 3 SSW               ",-118.294709771312,-20.4555796251468,1475.2,7.30330472230292,0.401095890410959,-0.91355475205528
"USC00295937",35.8022,-103.9439,1665.7,"NM","MOSQUERO 1 NE                 ",-115.638471256394,-19.5873419043693,1665.7,7.42398626740668,0.94986301369863,-0.0514375008915138
"USC00295968",34.6242,-106.3103,2033.6,"NM","MOUNTAINAIR 8NW               ",-117.905609612523,-20.6625219748928,2033.6,7.62246823745664,1.12082191780822,0.114062271352861
"USC00296275",36.1839,-105.0608,2333.2,"NM","OCATE 2 NW                    ",-116.593326403106,-19.0692256957857,2333.2,7.75927279551352,1.11150684931507,0.10571661662991
"USC00296619",36.2994,-103.7408,1722.1,"NM","PASAMONTE                     ",-115.407755406181,-19.0553761962911,1722.1,7.45708982417623,0.845753424657534,-0.167527422074378
"USC00296687",34.6153,-105.4739,1874.5,"NM","PEDERNAL 9 E                  ",-117.148137164559,-20.758258807877,1874.5,7.54141781270719,0.616438356164384,-0.483796951378071
"USC00296754",35.1392,-106.7108,1560.9,"NM","PETROGLYPH NATL MON           ",-118.199158846012,-20.0521155552151,1560.9,7.35940398250589,0.432876712328767,-0.837302320555525
"USC00296804",33.3503,-105.14,1521,"NM","PICACHO                       ",-116.991583125774,-22.1873183413277,1521,7.33367639565768,0.757808219178082,-0.277324934351834
"USC00297008",34.1742,-103.3519,1222.2,"NM","PORTALES                      ",-115.261662908567,-21.4325547250224,1222.2,7.11655646858047,0.914794520547945,-0.0890558066328827
"USC00297279",36.9194,-104.4325,2112.9,"NM","RATON FLTR PLT                ",-115.95600440827,-18.3150480972515,2112.9,7.66053835743796,0.918082191780822,-0.0854683588392269
"USC00297477",35.2836,-106.6194,1594.1,"NM","RIO RANCHO #1                 ",-118.097634177052,-19.9032621825397,1594.1,7.3803181306228,0.509041095890411,-0.675226527202753
"USC00297481",35.2522,-106.6347,1612.4,"NM","RIO RANCHO #2                 ",-118.115573868615,-19.9361384371034,1612.4,7.39166181339686,0.572054794520548,-0.558520497574008
"USC00297585",35.9028,-103.5272,1456.9,"NM","ROSEBUD 7NW                   ",-115.255959000417,-19.5096335041931,1456.9,7.29090660949372,0.64027397260274,-0.445859112037679
"USC00297867",35.1086,-103.3283,1289.3,"NM","SAN JON                       ",-115.152517023227,-20.401720455147,1289.3,7.16958093688869,1.15095890410959,0.140595424592845
"USC00298085",35.6194,-105.9753,2059.2,"NM","SANTA FE 2                    ",-117.476722291011,-19.6017499105248,2059.2,7.63491733812936,0.718082191780822,-0.331171243253131
"USC00298088",35.6008,-105.9322,2133.6,"NM","SANTA FE SETON                ",-117.440485583088,-19.6266190333879,2133.6,7.67024193762069,0.688767123287671,-0.372852057426344
"USC00298127",31.8728,-106.6981,1252.4,"NM","SANTA TERESA AP               ",-118.628205543245,-23.656071125911,1252.4,7.14076995009161,0.504109589041096,-0.684961595973506
"USC00298535",32.2822,-106.7597,1184.5,"NM","STATE UNIV                    ",-118.630415309521,-23.1963465273782,1184.5,7.08548296676586,0.533150684931507,-0.628951183830587
"USC00298596",34.6033,-104.3811,1312.5,"NM","SUMNER LAKE                   ",-116.157094065767,-20.8732564481652,1312.5,7.18727916373245,1.28383561643836,0.249852172491204
"USC00299165",33.0719,-106.0411,1347.8,"NM","TULAROSA                      ",-117.85837416451,-22.4033569185798,1347.8,7.21362102186755,0.621369863013699,-0.475828781728895
"USC00299820",35.9478,-106.7469,2505.5,"NM","WOLF CANYON                   ",-118.12243310968,-19.1589310039007,2505.5,7.83022686993137,1.13945205479452,0.130547493166375
"USC00300063",42.4697,-73.9267,185,"NY","ALCOVE DAM                    ",-90.6142831104535,-10.4403438473052,185,5.27299955856375,3.10027397260274,1.13149048584492
"USC00300085",42.25,-77.7583,520,"NY","ALFRED                        ",-93.623502132652,-11.3557312219527,520,6.27287700654617,3.21534246575342,1.16793387324628
"USC00300093",42.1003,-78.7497,457.2,"NY","ALLEGANY SP                   ",-94.3908171259395,-11.6732323619943,457.2,6.14675743151402,3.9386301369863,1.37083298188686
"USC00300183",42.3108,-78.0231,449.6,"NY","ANGELICA                      ",-93.8494420102517,-11.3317867950303,449.6,6.1303565459746,3.29178082191781,1.19142870159403
"USC00300321",42.9328,-76.5447,234.7,"NY","AUBURN                        ",-92.8068830464217,-10.4148082899728,234.7,5.50003297044863,3.51424657534247,1.25682515672331
"USC00300331",42.7339,-76.6592,253,"NY","AURORA RSCH FARM              ",-92.8520590626362,-10.6497766091199,253,5.57215403217776,2.57041095890411,0.944065792311866
"USC00300443",43.0297,-78.1683,278.3,"NY","BATAVIA                       ",-94.1183887925284,-10.5726981720811,278.3,5.66400160464436,2.63424657534247,0.968597211446343
"USC00300910",42.7481,-77.3425,286.5,"NY","BRISTOL HARBOUR               ",-93.3997124476171,-10.7476428832885,286.5,5.69204721843778,2.77835616438356,1.02185944503546
"USC00300937",43.2161,-77.9528,151.8,"NY","BROCKPORT                     ",-93.9869906461675,-10.3363731493886,151.8,5.08636100462439,2.2158904109589,0.79565431412377
"USC00301068",42.9361,-73.4325,152.1,"NY","BUSKIRK                       ",-90.3472283477484,-9.84223262333491,152.1,5.08821342874163,2.72849315068493,1.0037494973551
"USC00301152",42.845,-77.2808,219.5,"NY","CANANDAIGUA 3 S               ",-93.3720700846909,-10.6323819478706,219.5,5.4359030295006,2.60876712328767,0.958877743177927
