"longitude","latitude","elevation","slope"
-103.416664938337,38.875001185,1500.2256,-278.892
-103.374998268337,38.875001185,1462.1256,-271.8816
-103.333331598337,38.875001185,1461.2112,-261.2136
-103.291664928337,38.875001185,1438.9608,-246.2784
-103.249998258337,38.875001185,1422.1968,-227.9904
-103.208331588337,38.875001185,1415.1864,-231.0384
-103.166664918337,38.875001185,1416.1008,-223.1136
-103.124998248337,38.875001185,1410.0048,-210.0072
-103.083331578337,38.875001185,1424.0256,-182.2704
-103.041664908337,38.875001185,1424.94,-190.1952
-102.999998238337,38.875001185,1413.0528,-156.0576
-102.958331568337,38.875001185,1391.1072,-105.156
-102.916664898337,38.875001185,1378.9152,-109.1184
-102.874998228337,38.875001185,1378.9152,-101.8032
-102.833331558337,38.875001185,1366.1136,-93.2688000000001
-102.791664888337,38.875001185,1341.12,-105.156
-102.749998218337,38.875001185,1328.928,-119.1768
-102.708331548337,38.875001185,1326.1848,-143.8656
-102.666664878337,38.875001185,1321.9176,-175.8696
-102.624998208337,38.875001185,1328.928,-194.7672
-102.583331538337,38.875001185,1344.168,-196.9008
-102.541664868337,38.875001185,1356.9696,-187.1472
-102.499998198337,38.875001185,1352.0928,-183.7944
-102.458331528337,38.875001185,1337.1576,-190.8048
-102.416664858337,38.875001185,1328.928,-174.0408
-102.374998188337,38.875001185,1310.0304,-163.068
-102.333331518337,38.875001185,1296.924,-166.7256
-102.291664848337,38.875001185,1266.1392,-179.2224
-102.249998178337,38.875001185,1248.156,-221.8944
-102.208331508337,38.875001185,1230.1728,-250.8504
-102.166664838337,38.875001185,1216.152,-270.9672
-102.124998168337,38.875001185,1203.96,-299.9232
-102.083331498337,38.875001185,1195.1208,-331.9272
-102.041664828337,38.875001185,1188.1104,-322.1736
-101.999998158337,38.875001185,1192.0728,-322.7832
-101.958331488337,38.875001185,1178.052,-306.9336
-101.916664818337,38.875001185,1162.2024,-297.7896
-109.124998728337,38.916667855,1672.1328,1129.8936
-109.083332058337,38.916667855,1851.0504,1049.1216
-109.041665388337,38.916667855,2075.9928,1035.1008
-108.999998718337,38.916667855,2270.1504,794.9184
-108.958332048337,38.916667855,2211.0192,612.9528
-108.916665378337,38.916667855,2266.188,413.004
-108.874998708337,38.916667855,2307.0312,224.028
-108.833332038337,38.916667855,2278.0752,210.9216
-108.791665368337,38.916667855,2306.1168,160.02
-108.749998698337,38.916667855,2435.0472,154.8384
-108.708332028337,38.916667855,2538.984,89.9159999999999
-108.666665358337,38.916667855,2430.1704,110.9472
-108.624998688337,38.916667855,2395.1184,453.2376
-108.583332018337,38.916667855,2125.98,729.0816
-108.541665348337,38.916667855,1929.9936,791.2608
-108.499998678337,38.916667855,1733.0928,338.9376
-108.458332008337,38.916667855,1550.2128,-106.0704
-108.416665338337,38.916667855,1516.9896,-388.0104
-108.374998668337,38.916667855,1494.1296,-416.052
-108.333331998337,38.916667855,1616.964,-452.0184
-108.291665328337,38.916667855,1762.0488,-491.9472
-108.249998658337,38.916667855,1961.9976,-427.9392
-108.208331988337,38.916667855,2529.2304,-213.0552
-108.166665318337,38.916667855,2999.232,352.044
-108.124998648337,38.916667855,3002.28,601.0656
-108.083331978337,38.916667855,2605.1256,639.1656
-108.041665308337,38.916667855,2200.9608,805.8912
-107.999998638337,38.916667855,1890.0648,626.0592
-107.958331968337,38.916667855,1890.0648,374.904
-107.916665298337,38.916667855,1983.0288,318.2112
-107.874998628337,38.916667855,2047.0368,395.0208
-107.833331958337,38.916667855,2002.2312,286.2072
-107.791665288337,38.916667855,2182.0632,-264.2616
-107.749998618337,38.916667855,2478.024,-847.0392
-107.708331948337,38.916667855,2531.0592,-720.2424
-107.666665278337,38.916667855,2372.2584,-9.14400000000023
-107.624998608337,38.916667855,2356.104,353.2632
-107.583331938337,38.916667855,2143.0488,993.0384
-107.541665268337,38.916667855,1869.0336,1671.2184
-107.499998598337,38.916667855,1935.1752,1353.0072
-107.458331928337,38.916667855,2157.0696,886.968
-107.416665258337,38.916667855,2248.2048,951.8904
-107.374998588337,38.916667855,2264.9688,715.0608
-107.333331918337,38.916667855,2152.1928,465.1248
-107.291665248337,38.916667855,2282.0376,536.1432
-107.249998578337,38.916667855,2595.9816,831.7992
-107.208331908337,38.916667855,2554.224,897.9408
-107.166665238337,38.916667855,2883.1032,1361.2368
-107.124998568337,38.916667855,3561.2832,1604.1624
-107.083331898337,38.916667855,3336.036,1505.1024
-107.041665228337,38.916667855,2934.0048,957.072
-106.999998558337,38.916667855,2954.1216,734.8728
-106.958331888337,38.916667855,2897.124,813.2064
-106.916665218337,38.916667855,2943.1488,1285.9512
-106.874998548337,38.916667855,3067.2024,1452.0672
-106.833331878337,38.916667855,3204.0576,1153.0584
-106.791665208337,38.916667855,3254.0448,1292.0472
-106.749998538337,38.916667855,3504.2856,970.1784
-106.708331868337,38.916667855,3473.196,295.9608
-106.666665198337,38.916667855,3440.2776,29.2608
-106.624998528337,38.916667855,3114.1416,-232.8672
-106.583331858337,38.916667855,2983.0776,-384.048
-106.541665188337,38.916667855,3078.1752,-125.8824
-106.499998518337,38.916667855,3438.144,24.9936000000002
-106.458331848337,38.916667855,3734.1048,-92.9639999999999
-106.416665178337,38.916667855,3749.04,-251.7648
-106.374998508337,38.916667855,3846.2712,-404.7744
-106.333331838337,38.916667855,3853.2816,-701.04
-106.291665168337,38.916667855,3857.244,-700.1256
-106.249998498337,38.916667855,3365.2968,-668.1216
-106.208331828337,38.916667855,2701.1376,-306.0192
-106.166665158337,38.916667855,2570.0736,-131.064
-106.124998488337,38.916667855,2771.2416,-267.0048
-106.083331818337,38.916667855,2968.1424,-672.084
-106.041665148337,38.916667855,2974.2384,-1014.984
-105.999998478337,38.916667855,2952.2928,-1045.7688
-105.958331808337,38.916667855,2849.2704,-1204.2648
-105.916665138337,38.916667855,2803.2456,-1229.2584
-105.874998468337,38.916667855,2773.0704,-1162.2024
-105.833331798337,38.916667855,2772.156,-758.0376
-105.791665128337,38.916667855,2808.1224,-52.1207999999997
-105.749998458337,38.916667855,2852.0136,24.9935999999998
-105.708331788337,38.916667855,2811.1704,-194.1576
-105.666665118337,38.916667855,2766.06,-294.132
-105.624998448337,38.916667855,2719.1208,-179.2224
-105.583331778337,38.916667855,2703.2712,-120.0912
-105.541665108337,38.916667855,2642.0064,147.828
-105.499998438337,38.916667855,2624.0232,106.9848
-105.458331768337,38.916667855,2695.0416,83.2103999999999
-105.416665098337,38.916667855,2607.2592,-263.9568
-105.374998428337,38.916667855,2649.0168,-79.8576000000003
-105.333331758337,38.916667855,2595.0672,-390.7536
-105.291665088337,38.916667855,2577.084,-740.9688
-105.249998418337,38.916667855,2674.0104,-815.9496
-105.208331748337,38.916667855,2795.016,-744.0168
-105.166665078337,38.916667855,2832.2016,-652.272
-105.124998408337,38.916667855,2997.0984,-587.9592
-105.083331738337,38.916667855,2910.2304,-564.7944
-105.041665068337,38.916667855,2856.2808,-627.888
-104.999998398337,38.916667855,2508.1992,-557.1744
-104.958331728337,38.916667855,2728.2648,-633.984
-104.916665058337,38.916667855,2461.26,-608.076
-104.874998388337,38.916667855,2070.2016,-629.1072
-104.833331718337,38.916667855,1950.1104,-749.808
-104.791665048337,38.916667855,1975.104,-888.7968
-104.749998378337,38.916667855,2050.9992,-891.2352
-104.708331708337,38.916667855,2054.0472,-1032.0528
-104.666665038337,38.916667855,2059.2288,-904.0368
-104.624998368337,38.916667855,2067.1536,-854.0496
-104.583331698337,38.916667855,2050.0848,-544.9824
-104.541665028337,38.916667855,2015.0328,-813.2064
-104.499998358337,38.916667855,1986.9912,-599.2368
-104.458331688337,38.916667855,1947.9768,-248.1072
-104.416665018337,38.916667855,1924.2024,-166.116
-104.374998348337,38.916667855,1906.2192,-227.9904
-104.333331678337,38.916667855,1940.9664,-302.9712
-104.291665008337,38.916667855,1965.0456,-316.0776
-104.249998338337,38.916667855,2006.1936,-344.1192
-104.208331668337,38.916667855,2002.2312,-395.0208
-104.166664998337,38.916667855,1963.2168,-405.9936
-104.124998328337,38.916667855,1915.0584,-388.0104
-104.083331658337,38.916667855,1862.0232,-377.952
-104.041664988337,38.916667855,1822.0944,-354.7872
-103.999998318337,38.916667855,1783.9944,-359.0544
-103.958331648337,38.916667855,1747.1136,-353.2632
-103.916664978337,38.916667855,1748.028,-402.9456
-103.874998308337,38.916667855,1737.9696,-433.1208
-103.833331638337,38.916667855,1715.1096,-505.968
-103.791664968337,38.916667855,1672.1328,-525.1704
-103.749998298337,38.916667855,1644.0912,-484.0224
-103.708331628337,38.916667855,1627.0224,-465.1248
-103.666664958337,38.916667855,1609.0392,-423.9768
-103.624998288337,38.916667855,1593.1896,-384.9624
-103.583331618337,38.916667855,1565.148,-352.044
-103.541664948337,38.916667855,1552.956,-298.0944
-103.499998278337,38.916667855,1538.0208,-295.0464
-103.458331608337,38.916667855,1531.9248,-295.0464
-103.416664938337,38.916667855,1500.2256,-288.9504
-103.374998268337,38.916667855,1477.0608,-265.176
-103.333331598337,38.916667855,1479.1944,-242.9256
-103.291664928337,38.916667855,1449.9336,-227.9904
-103.249998258337,38.916667855,1438.0464,-231.0384
-103.208331588337,38.916667855,1437.132,-235.0008
-103.166664918337,38.916667855,1431.9504,-208.1784
-103.124998248337,38.916667855,1449.0192,-196.9008
-103.083331578337,38.916667855,1452.9816,-186.8424
-103.041664908337,38.916667855,1442.9232,-174.9552
-102.999998238337,38.916667855,1426.1592,-115.2144
-102.958331568337,38.916667855,1406.9568,-92.9639999999999
-102.916664898337,38.916667855,1401.1656,-106.9848
-102.874998228337,38.916667855,1399.032,-98.7552000000001
-102.833331558337,38.916667855,1378.0008,-107.8992
-102.791664888337,38.916667855,1358.1888,-128.016
-102.749998218337,38.916667855,1356.9696,-143.8656
-102.708331548337,38.916667855,1356.0552,-181.0512
-102.666664878337,38.916667855,1351.1784,-206.9592
-102.624998208337,38.916667855,1356.9696,-200.8632
-102.583331538337,38.916667855,1385.0112,-202.9968
-102.541664868337,38.916667855,1384.0968,-213.9696
-102.499998198337,38.916667855,1372.2096,-217.0176
-102.458331528337,38.916667855,1351.1784,-221.8944
-102.416664858337,38.916667855,1330.1472,-210.9216
-102.374998188337,38.916667855,1309.116,-202.0824
-102.333331518337,38.916667855,1288.0848,-224.028
-102.291664848337,38.916667855,1267.968,-244.1448
-102.249998178337,38.916667855,1246.0224,-247.1928
-102.208331508337,38.916667855,1242.06,-277.9776
-102.166664838337,38.916667855,1223.1624,-318.8208
-102.124998168337,38.916667855,1192.9872,-358.14
-102.083331498337,38.916667855,1184.148,-344.1192
-102.041664828337,38.916667855,1177.1376,-339.2424
-101.999998158337,38.916667855,1167.0792,-320.9544
-101.958331488337,38.916667855,1156.1064,-322.1736
-101.916664818337,38.916667855,1132.9416,-323.088
-109.124998728337,38.958334525,1698.0408,787.908
-109.083332058337,38.958334525,1867.2048,707.136
-109.041665388337,38.958334525,1975.104,637.032
-108.999998718337,38.958334525,2081.1744,504.1392
-108.958332048337,38.958334525,2129.028,366.9792
-108.916665378337,38.958334525,2054.9616,277.0632
-108.874998708337,38.958334525,2086.9656,135.9408
-108.833332038337,38.958334525,2172.0048,162.7632
-108.791665368337,38.958334525,2150.0592,149.0472
-108.749998698337,38.958334525,2170.176,80.1623999999999
-108.708332028337,38.958334525,2207.0568,50.9016000000001
-108.666665358337,38.958334525,2128.1136,-15.24
-108.624998688337,38.958334525,2040.0264,189.8904
-108.583332018337,38.958334525,1875.1296,491.0328
-108.541665348337,38.958334525,1716.9384,902.208
-108.499998678337,38.958334525,1607.2104,818.0832
-108.458332008337,38.958334525,1474.0128,386.1816
-108.416665338337,38.958334525,1456.944,140.208
-108.374998668337,38.958334525,1501.14,6.096
-108.333331998337,38.958334525,1650.1872,24.0792000000001
-108.291665328337,38.958334525,1748.9424,131.9784
-108.249998658337,38.958334525,1851.9648,174.0408
-108.208331988337,38.958334525,2164.9944,380.0856
-108.166665318337,38.958334525,2572.2072,626.9736
-108.124998648337,38.958334525,3031.236,991.2096
-108.083331978337,38.958334525,2873.0448,1253.0328
-108.041665308337,38.958334525,2473.1472,1042.1112
-107.999998638337,38.958334525,2312.2128,900.0744
-107.958331968337,38.958334525,2156.1552,681.8376
-107.916665298337,38.958334525,2194.2552,616.9152
-107.874998628337,38.958334525,2339.0352,655.32
-107.833331958337,38.958334525,2302.1544,718.1088
-107.791665288337,38.958334525,2420.112,240.1824
-107.749998618337,38.958334525,2502.1032,-465.1248
-107.708331948337,38.958334525,2708.148,-839.1144
-107.666665278337,38.958334525,2860.2432,-463.9056
-107.624998608337,38.958334525,2516.124,0
-107.583331938337,38.958334525,2357.0184,416.052
-107.541665268337,38.958334525,2182.9776,1092.0984
-107.499998598337,38.958334525,2267.1024,961.9488
-107.458331928337,38.958334525,2404.2624,880.2624
-107.416665258337,38.958334525,2570.0736,860.1456
-107.374998588337,38.958334525,2405.1768,854.0496
-107.333331918337,38.958334525,2107.0824,1068.0192
-107.291665248337,38.958334525,2192.1216,790.956
-107.249998578337,38.958334525,2409.1392,742.7976
-107.208331908337,38.958334525,2473.1472,1145.1336
-107.166665238337,38.958334525,2728.2648,1377.0864
-107.124998568337,38.958334525,3248.2536,1215.2376
-107.083331898337,38.958334525,3156.204,831.1896
-107.041665228337,38.958334525,3219.2976,614.7816
-106.999998558337,38.958334525,3162.3,624.2304
-106.958331888337,38.958334525,3274.1616,1320.0888
-106.916665218337,38.958334525,3570.1224,1630.9848
-106.874998548337,38.958334525,3499.104,1255.1664
-106.833331878337,38.958334525,3603.0408,1184.148
-106.791665208337,38.958334525,3661.2576,1483.1568
-106.749998538337,38.958334525,3734.1048,1048.8168
-106.708331868337,38.958334525,3398.2152,181.0512
-106.666665198337,38.958334525,3098.292,-28.0416
-106.624998528337,38.958334525,3019.044,-557.1744
-106.583331858337,38.958334525,3194.304,-81.0767999999998
-106.541665188337,38.958334525,3725.2656,-24.9936000000002
-106.499998518337,38.958334525,3738.0672,-339.852
-106.458331848337,38.958334525,3447.288,-514.8072
-106.416665178337,38.958334525,3593.2872,-749.808
-106.374998508337,38.958334525,3956.304,-877.2144
-106.333331838337,38.958334525,3777.0816,-993.9528
-106.291665168337,38.958334525,3429.3048,-649.224
-106.249998498337,38.958334525,3128.1624,-324.3072
-106.208331828337,38.958334525,2662.1232,-249.936
-106.166665158337,38.958334525,3081.2232,-379.1712
-106.124998488337,38.958334525,3249.168,-994.2576
-106.083331818337,38.958334525,3230.2704,-1033.8816
-106.041665148337,38.958334525,2984.2968,-781.2024
-105.999998478337,38.958334525,2853.2328,-949.1472
-105.958331808337,38.958334525,2784.0432,-1329.2328
-105.916665138337,38.958334525,2740.152,-1003.0968
-105.874998468337,38.958334525,2748.9912,-710.184
-105.833331798337,38.958334525,2773.9848,-477.012
-105.791665128337,38.958334525,2769.108,-143.8656
-105.749998458337,38.958334525,2815.1328,-576.9864
-105.708331788337,38.958334525,2731.008,-690.9816
-105.666665118337,38.958334525,2704.1856,-542.2392
-105.624998448337,38.958334525,2666.0856,-218.2368
-105.583331778337,38.958334525,2644.14,-58.2168000000001
-105.541665108337,38.958334525,2627.0712,3.04800000000023
-105.499998438337,38.958334525,2773.9848,10.9728
-105.458331768337,38.958334525,2719.1208,-178.0032
-105.416665098337,38.958334525,2651.1504,17.0688
-105.374998428337,38.958334525,2518.2576,-8.83919999999989
-105.333331758337,38.958334525,2504.2368,-177.0888
-105.291665088337,38.958334525,2558.1864,-637.9464
-105.249998418337,38.958334525,2688.0312,-738.2256
-105.208331748337,38.958334525,2766.06,-643.128
-105.166665078337,38.958334525,2795.016,-536.1432
-105.124998408337,38.958334525,2787.0912,-491.0328
-105.083331738337,38.958334525,2751.1248,-625.7544
-105.041665068337,38.958334525,2570.988,-576.9864
-104.999998398337,38.958334525,2791.0536,-545.8968
-104.958331728337,38.958334525,2760.2688,-459.0288
-104.916665058337,38.958334525,2638.044,-485.2416
-104.874998388337,38.958334525,2093.0616,-568.1472
-104.833331718337,38.958334525,1965.96,-723.9
-104.791665048337,38.958334525,2022.9576,-808.0248
-104.749998378337,38.958334525,2107.9968,-765.048
-104.708331708337,38.958334525,2136.0384,-702.8688
-104.666665038337,38.958334525,2148.2304,-687.9336
-104.624998368337,38.958334525,2142.1344,-560.832
-104.583331698337,38.958334525,2105.2536,-830.8848
-104.541665028337,38.958334525,2059.2288,-850.0872
-104.499998358337,38.958334525,2018.9952,-777.8496
-104.458331688337,38.958334525,1990.0392,-261.8232
-104.416665018337,38.958334525,1964.1312,-153.924
-104.374998348337,38.958334525,1958.0352,-218.8464
-104.333331678337,38.958334525,2029.968,-325.8312
-104.291665008337,38.958334525,2084.2224,-381.9144
-104.249998338337,38.958334525,2063.1912,-424.2816
-104.208331668337,38.958334525,2010.156,-462.0768
-104.166664998337,38.958334525,1960.1688,-435.2544
-104.124998328337,38.958334525,1910.1816,-415.1376
-104.083331658337,38.958334525,1860.1944,-402.0312
-104.041664988337,38.958334525,1831.2384,-385.8768
-103.999998318337,38.958334525,1812.036,-373.9896
-103.958331648337,38.958334525,1804.1112,-381
-103.916664978337,38.958334525,1782.1656,-466.9536
-103.874998308337,38.958334525,1754.124,-535.2288
-103.833331638337,38.958334525,1723.9488,-566.0136
-103.791664968337,38.958334525,1680.0576,-502.0056
-103.749998298337,38.958334525,1669.9992,-485.2416
-103.708331628337,38.958334525,1644.0912,-452.0184
-103.666664958337,38.958334525,1616.964,-391.9728
-103.624998288337,38.958334525,1604.1624,-371.2464
-103.583331618337,38.958334525,1590.1416,-352.044
-103.541664948337,38.958334525,1577.0352,-323.088
-103.499998278337,38.958334525,1563.0144,-309.9816
-103.458331608337,38.958334525,1548.9936,-291.9984
-103.416664938337,38.958334525,1497.1776,-279.8064
-103.374998268337,38.958334525,1508.1504,-250.8504
-103.333331598337,38.958334525,1474.9272,-249.936
-103.291664928337,38.958334525,1458.1632,-230.124
-103.249998258337,38.958334525,1468.2216,-218.8464
-103.208331588337,38.958334525,1459.992,-206.9592
-103.166664918337,38.958334525,1459.992,-206.9592
-103.124998248337,38.958334525,1481.0232,-182.88
-103.083331578337,38.958334525,1472.184,-167.9448
-103.041664908337,38.958334525,1462.1256,-144.78
-102.999998238337,38.958334525,1444.1424,-81.9911999999999
-102.958331568337,38.958334525,1429.2072,-112.1664
-102.916664898337,38.958334525,1420.0632,-101.8032
-102.874998228337,38.958334525,1413.9672,-101.1936
-102.833331558337,38.958334525,1398.1176,-126.1872
-102.791664888337,38.958334525,1397.2032,-138.9888
-102.749998218337,38.958334525,1383.1824,-157.8864
-102.708331548337,38.958334525,1394.1552,-189.8904
-102.666664878337,38.958334525,1395.0696,-205.1304
-102.624998208337,38.958334525,1404.2136,-223.1136
-102.583331538337,38.958334525,1415.1864,-229.2096
-102.541664868337,38.958334525,1395.984,-228.2952
-102.499998198337,38.958334525,1373.124,-213.9696
-102.458331528337,38.958334525,1356.9696,-206.9592
-102.416664858337,38.958334525,1342.0344,-217.0176
-102.374998188337,38.958334525,1321.0032,-228.2952
-102.333331518337,38.958334525,1302.1056,-222.1992
-102.291664848337,38.958334525,1291.1328,-259.9944
-102.249998178337,38.958334525,1267.0536,-295.9608
-102.208331508337,38.958334525,1239.012,-335.28
-102.166664838337,38.958334525,1214.9328,-353.2632
-102.124998168337,38.958334525,1200.912,-343.8144
-102.083331498337,38.958334525,1206.0936,-336.1944
-102.041664828337,38.958334525,1207.008,-315.7728
-101.999998158337,38.958334525,1181.1,-330.0984
-101.958331488337,38.958334525,1168.908,-314.8584
-101.916664818337,38.958334525,1160.9832,-313.0296
-109.124998728337,39.000001195,1523.0856,578.2056
-109.083332058337,39.000001195,1715.1096,474.2688
-109.041665388337,39.000001195,1881.2256,389.8392
-108.999998718337,39.000001195,1864.1568,299.9232
-108.958332048337,39.000001195,1911.096,188.0616
-108.916665378337,39.000001195,1958.0352,124.968
-108.874998708337,39.000001195,2013.204,124.0536
-108.833332038337,39.000001195,2042.16,147.828
-108.791665368337,39.000001195,2084.2224,170.9928
-108.749998698337,39.000001195,2068.9824,210.0072
-108.708332028337,39.000001195,2060.1432,366.9792
-108.666665358337,39.000001195,1952.244,505.0536
-108.624998688337,39.000001195,1819.0464,872.0328
-108.583332018337,39.000001195,1680.0576,1057.0464
-108.541665348337,39.000001195,1529.1816,1142.0856
-108.499998678337,39.000001195,1476.1464,1217.9808
-108.458332008337,39.000001195,1463.04,1078.992
-108.416665338337,39.000001195,1474.9272,897.9408
-108.374998668337,39.000001195,1509.9792,669.036
-108.333331998337,39.000001195,1627.9368,647.0904
-108.291665328337,39.000001195,1890.0648,627.888
-108.249998658337,39.000001195,2220.1632,705.0024
-108.208331988337,39.000001195,2753.2584,1078.992
-108.166665318337,39.000001195,2921.2032,1274.064
-108.124998648337,39.000001195,3053.1816,1317.0408
-108.083331978337,39.000001195,3176.016,1558.1376
-108.041665308337,39.000001195,3092.196,1571.244
-107.999998638337,39.000001195,2940.1008,1305.1536
-107.958331968337,39.000001195,2753.2584,818.0832
-107.916665298337,39.000001195,2716.0728,817.1688
-107.874998628337,39.000001195,2688.0312,964.0824
-107.833331958337,39.000001195,2657.2464,445.9224
-107.791665288337,39.000001195,2898.0384,-579.12
-107.749998618337,39.000001195,2954.1216,-630.0216
-107.708331948337,39.000001195,2846.2224,-480.9744
-107.666665278337,39.000001195,3034.284,-225.8568
-107.624998608337,39.000001195,3034.284,19.8119999999999
-107.583331938337,39.000001195,2780.0808,397.1544
-107.541665268337,39.000001195,2328.0624,772.9728
-107.499998598337,39.000001195,2445.1056,811.0728
-107.458331928337,39.000001195,2854.1472,725.1192
-107.416665258337,39.000001195,2666.0856,524.8656
-107.374998588337,39.000001195,2174.1384,744.0168
-107.333331918337,39.000001195,2291.1816,782.1168
-107.291665248337,39.000001195,2572.2072,1003.0968
-107.249998578337,39.000001195,2950.1592,588.8736
-107.208331908337,39.000001195,3112.008,608.9904
-107.166665238337,39.000001195,3337.2552,724.2048
-107.124998568337,39.000001195,3526.2312,924.1536
-107.083331898337,39.000001195,3527.1456,924.1536
-107.041665228337,39.000001195,3413.1504,861.06
-106.999998558337,39.000001195,3182.112,1091.184
-106.958331888337,39.000001195,3642.0552,1498.092
-106.916665218337,39.000001195,3736.2384,1491.996
-106.874998548337,39.000001195,3849.3192,1047.9024
-106.833331878337,39.000001195,3623.1576,483.108
-106.791665208337,39.000001195,3643.2744,83.2103999999999
-106.749998538337,39.000001195,3504.2856,-280.1112
-106.708331868337,39.000001195,3252.216,-409.956
-106.666665198337,39.000001195,3369.2592,-684.8856
-106.624998528337,39.000001195,3715.2072,-459.0288
-106.583331858337,39.000001195,3757.2696,284.0736
-106.541665188337,39.000001195,3672.2304,30.1752000000001
-106.499998518337,39.000001195,3783.1776,-146.9136
-106.458331848337,39.000001195,3620.1096,-792.1752
-106.416665178337,39.000001195,3433.2672,-769.0104
-106.374998508337,39.000001195,3195.2184,-900.0744
-106.333331838337,39.000001195,3057.144,-760.1712
-106.291665168337,39.000001195,3116.2752,-509.9304
-106.249998498337,39.000001195,2842.26,-575.1576
-106.208331828337,39.000001195,2954.1216,-957.9864
-106.166665158337,39.000001195,3466.1856,-1056.132
-106.124998488337,39.000001195,3672.2304,-992.124
-106.083331818337,39.000001195,3589.3248,-1127.1504
-106.041665148337,39.000001195,3057.144,-932.0784
-105.999998478337,39.000001195,2854.1472,-793.0896
-105.958331808337,39.000001195,2743.2,-437.0832
-105.916665138337,39.000001195,2744.1144,-24.9936000000002
-105.874998468337,39.000001195,2742.2856,-447.1416
-105.833331798337,39.000001195,2794.1016,-243.2304
-105.791665128337,39.000001195,2757.2208,-494.0808
-105.749998458337,39.000001195,2701.1376,-879.9576
-105.708331788337,39.000001195,2680.1064,-903.1224
-105.666665118337,39.000001195,2656.0272,-856.1832
-105.624998448337,39.000001195,2688.0312,-331.0128
-105.583331778337,39.000001195,2640.1776,-113.9952
-105.541665108337,39.000001195,2758.1352,10.9728
-105.499998438337,39.000001195,3032.1504,-122.8344
-105.458331768337,39.000001195,2669.1336,-76.1999999999998
-105.416665098337,39.000001195,2599.0296,20.1168000000002
-105.374998428337,39.000001195,2460.0408,53.0352000000003
-105.333331758337,39.000001195,2586.228,-96.0119999999997
-105.291665088337,39.000001195,2769.108,-562.0512
-105.249998418337,39.000001195,2733.1416,-644.0424
-105.208331748337,39.000001195,2726.1312,-616.9152
-105.166665078337,39.000001195,2740.152,-498.0432
-105.124998408337,39.000001195,2754.1728,-530.9616
-105.083331738337,39.000001195,2621.28,-760.1712
-105.041665068337,39.000001195,2666.0856,-429.1584
-104.999998398337,39.000001195,2814.2184,-423.0624
-104.958331728337,39.000001195,2810.256,-348.996
-104.916665058337,39.000001195,2605.1256,-526.0848
-104.874998388337,39.000001195,2118.0552,-726.0336
-104.833331718337,39.000001195,2011.9848,-729.996
-104.791665048337,39.000001195,2071.116,-730.9104
-104.749998378337,39.000001195,2142.1344,-676.9608
-104.708331708337,39.000001195,2227.1736,-665.988
-104.666665038337,39.000001195,2271.9792,-566.3184
-104.624998368337,39.000001195,2239.9752,-661.1112
-104.583331698337,39.000001195,2175.9672,-840.0288
-104.541665028337,39.000001195,2111.0448,-861.06
-104.499998358337,39.000001195,2060.1432,-684.8856
-104.458331688337,39.000001195,2043.0744,-238.9632
-104.416665018337,39.000001195,2003.1456,-164.8968
-104.374998348337,39.000001195,1995.2208,-242.9256
-104.333331678337,39.000001195,2063.1912,-338.0232
-104.291665008337,39.000001195,2088.1848,-461.1624
-104.249998338337,39.000001195,2054.9616,-534.0096
-104.208331668337,39.000001195,2004.9744,-530.9616
-104.166664998337,39.000001195,1974.1896,-496.824
-104.124998328337,39.000001195,1949.196,-451.104
-104.083331658337,39.000001195,1920.24,-432.2064
-104.041664988337,39.000001195,1879.092,-433.1208
-103.999998318337,39.000001195,1847.088,-397.1544
-103.958331648337,39.000001195,1828.1904,-395.0208
-103.916664978337,39.000001195,1804.1112,-475.1832
-103.874998308337,39.000001195,1766.0112,-528.2184
-103.833331638337,39.000001195,1737.9696,-539.8008
-103.791664968337,39.000001195,1709.0136,-488.8992
-103.749998298337,39.000001195,1679.1432,-487.9848
-103.708331628337,39.000001195,1659.9408,-454.152
-103.666664958337,39.000001195,1627.9368,-419.1
-103.624998288337,39.000001195,1609.9536,-372.1608
-103.583331618337,39.000001195,1605.9912,-334.9752
-103.541664948337,39.000001195,1600.2,-296.2656
-103.499998278337,39.000001195,1588.008,-301.1424
-103.458331608337,39.000001195,1559.9664,-275.844
-103.416664938337,39.000001195,1515.1608,-258.7752
-103.374998268337,39.000001195,1516.0752,-245.9736
-103.333331598337,39.000001195,1486.2048,-223.1136
-103.291664928337,39.000001195,1495.044,-219.7608
-103.249998258337,39.000001195,1501.14,-197.8152
-103.208331588337,39.000001195,1506.9312,-186.8424
-103.166664918337,39.000001195,1512.1128,-188.0616
-103.124998248337,39.000001195,1531.9248,-184.0992
-103.083331578337,39.000001195,1502.9688,-181.0512
-103.041664908337,39.000001195,1490.1672,-167.9448
-102.999998238337,39.000001195,1479.1944,-124.0536
-102.958331568337,39.000001195,1463.04,-128.9304
-102.916664898337,39.000001195,1456.0296,-111.252
-102.874998228337,39.000001195,1440.18,-138.9888
-102.833331558337,39.000001195,1430.1216,-144.1704
-102.791664888337,39.000001195,1423.1112,-155.7528
-102.749998218337,39.000001195,1417.9296,-198.12
-102.708331548337,39.000001195,1416.1008,-250.8504
-102.666664878337,39.000001195,1406.9568,-233.7816
-102.624998208337,39.000001195,1392.0216,-236.22
-102.583331538337,39.000001195,1391.1072,-225.2472
-102.541664868337,39.000001195,1387.1448,-228.9048
-102.499998198337,39.000001195,1374.9528,-238.0488
-102.458331528337,39.000001195,1356.0552,-237.1344
-102.416664858337,39.000001195,1356.9696,-234.0864
